gp,min,fgm,fg,3p_made,3pa,3p,ftm,fta,ft,oreb,dreb,reb,stl,blk,target_5yrs,shooting_accuracy,assist_turnover_ratio
51,15.0,1.9,41.9,0.0,0.1,33.3,0.9,1.4,65.7,0.9,1.7,2.6,0.7,0.3,1,1.0434782608695652,1.3333333333333333
68,13.0,1.5,59.2,0.0,0.0,0.0,0.7,1.3,54.7,1.1,2.3,3.4,0.3,0.3,0,1.44,0.4285714285714286
70,12.7,1.7,40.0,0.0,0.4,8.0,1.3,1.6,83.6,0.3,0.9,1.2,0.9,0.1,1,1.0909090909090908,1.0
55,12.1,1.4,53.9,0.0,0.0,0.0,0.4,0.8,54.5,0.9,2.2,3.1,0.3,0.5,0,1.2307692307692308,0.6666666666666667
64,11.9,2.0,37.7,0.4,0.9,40.4,1.0,1.3,75.3,0.4,0.7,1.1,0.4,0.1,1,1.0,1.3333333333333333
58,11.6,1.8,36.5,0.4,1.3,31.5,0.8,1.2,67.2,0.6,0.8,1.3,0.5,0.3,1,0.9795918367346937,1.3333333333333333
67,10.3,1.1,43.7,0.0,0.0,0.0,0.7,1.1,61.3,1.1,1.8,2.9,0.3,0.5,1,1.1538461538461537,1.0
39,16.6,1.9,35.5,0.6,2.2,26.2,0.9,1.2,75.0,0.6,1.9,2.5,0.6,0.3,0,0.9818181818181819,0.9
60,9.0,1.1,36.8,0.2,0.8,23.4,0.7,0.9,83.0,0.2,0.6,0.7,0.6,0.1,1,1.0689655172413794,2.3333333333333335
40,8.5,0.6,30.5,0.3,0.8,33.3,0.3,0.4,80.0,0.1,0.6,0.7,0.3,0.0,1,0.8571428571428571,1.4444444444444444
48,8.0,1.3,52.2,0.3,0.6,50.0,0.6,0.7,82.4,0.1,0.7,0.8,0.3,0.1,1,1.4166666666666667,2.5
38,7.5,0.7,31.8,0.1,0.6,20.8,0.3,0.7,44.4,0.4,0.5,0.9,0.4,0.3,0,0.8260869565217391,0.8
53,7.2,1.1,40.4,0.3,1.2,27.9,0.4,0.5,75.9,0.5,1.2,1.7,0.3,0.1,0,1.0714285714285714,0.8333333333333334
45,6.2,1.0,41.5,0.0,0.0,0.0,0.6,1.0,63.0,1.1,1.6,2.6,0.2,0.5,1,1.0833333333333335,0.4
68,5.5,0.6,31.7,0.0,0.0,33.3,0.7,1.0,73.5,0.3,0.5,0.8,0.2,0.1,0,1.0,1.0
47,4.7,0.7,48.6,0.0,0.0,0.0,0.4,0.8,54.1,0.5,0.7,1.3,0.1,0.2,1,1.2666666666666666,0.6666666666666667
81,37.9,9.0,56.2,0.0,0.0,0.0,5.3,8.9,59.2,4.2,9.6,13.9,0.7,3.5,1,1.4534161490683228,0.5
77,35.6,5.8,46.4,0.9,2.6,36.9,2.7,3.7,74.6,1.0,2.5,3.5,1.6,0.7,1,1.2222222222222223,1.4615384615384615
81,34.9,6.2,47.4,0.0,0.5,10.0,5.7,6.8,83.5,2.1,6.6,8.7,1.3,1.0,1,1.3893129770992367,0.8235294117647058
81,34.5,6.0,42.6,0.5,1.7,28.1,2.2,3.5,64.4,2.7,6.9,9.6,1.6,0.4,1,1.05,1.3571428571428572
78,33.9,7.3,51.1,0.0,0.0,0.0,6.3,8.1,78.1,3.4,6.9,10.3,0.3,3.5,1,1.4685314685314685,0.3333333333333333
82,33.5,5.9,50.4,0.0,0.2,15.4,2.9,3.9,74.8,3.3,5.7,9.1,0.9,1.4,1,1.2564102564102564,0.9473684210526316
82,32.4,6.0,46.9,0.0,0.0,25.0,3.5,5.0,71.3,2.2,5.0,7.2,1.0,0.8,1,1.21875,0.8571428571428571
79,29.5,4.1,47.4,0.2,0.6,25.5,1.8,2.5,71.5,1.4,3.5,5.0,1.0,1.1,1,1.1744186046511629,1.2
72,29.0,5.1,49.3,0.0,0.0,0.0,3.3,5.4,60.2,2.7,4.7,7.4,0.5,1.1,1,1.2980769230769231,0.5909090909090908
59,28.4,6.1,43.5,1.0,3.2,31.9,3.8,5.1,74.2,1.9,2.5,4.5,1.1,0.5,1,1.223021582733813,1.0
82,27.9,4.2,43.3,0.0,0.0,0.0,1.4,2.1,65.1,2.2,4.0,6.2,0.7,0.9,1,1.0,0.6470588235294118
48,27.5,6.3,52.4,0.0,0.1,33.3,3.2,4.5,70.7,2.1,2.6,4.6,1.8,0.8,0,1.3166666666666667,0.6842105263157895
71,27.2,5.0,43.2,0.8,2.6,29.3,3.0,4.2,71.7,2.0,2.1,4.1,1.1,0.7,1,1.1794871794871795,0.9411764705882354
39,22.2,3.2,44.6,0.0,0.1,0.0,2.5,3.1,83.2,1.0,2.2,3.2,0.6,0.1,1,1.2535211267605635,1.1818181818181817
45,22.0,3.4,47.1,0.1,0.3,23.1,1.3,1.8,72.8,0.6,1.8,2.4,0.7,0.1,1,1.125,2.1875
77,21.5,3.9,46.8,0.6,1.5,39.0,2.1,2.7,78.6,0.8,1.5,2.3,0.8,0.2,1,1.2682926829268295,1.375
74,21.3,3.1,40.2,0.1,0.6,16.7,1.7,2.3,77.2,0.7,1.9,2.6,1.0,0.2,0,1.0526315789473684,1.0666666666666667
20,21.1,3.7,44.8,0.0,0.1,0.0,2.1,2.7,75.9,1.9,2.2,4.1,0.8,0.3,0,1.1463414634146343,0.923076923076923
77,20.4,3.7,44.3,0.8,2.3,33.3,0.9,1.3,72.7,1.1,1.7,2.8,0.5,0.4,1,1.0833333333333333,1.4615384615384615
56,19.1,2.2,47.5,0.0,0.1,0.0,1.3,1.8,71.0,1.3,3.7,4.9,0.7,1.8,1,1.2173913043478262,1.105263157894737
73,18.9,4.0,47.5,0.0,0.1,33.3,2.2,2.9,76.2,1.0,1.0,2.0,0.5,0.1,0,1.2261904761904763,0.7692307692307692
40,15.4,2.8,52.8,0.1,0.5,23.8,0.4,0.5,73.7,1.0,1.1,2.1,0.5,0.2,0,1.1296296296296295,0.8571428571428572
82,18.9,2.3,50.0,0.0,0.0,0.0,2.0,2.9,70.0,2.1,3.2,5.3,0.7,0.2,1,1.434782608695652,0.8333333333333334
82,18.3,2.1,45.6,0.5,1.3,39.1,0.5,0.8,57.4,0.3,1.1,1.4,0.7,0.1,1,1.1304347826086958,3.3
50,16.3,2.2,43.8,0.1,0.4,31.6,0.9,1.1,79.6,0.3,0.9,1.1,0.4,0.1,1,1.08,1.8888888888888888
79,16.1,1.8,44.6,0.0,0.1,28.6,1.6,2.5,66.5,1.5,2.5,4.0,0.6,0.5,0,1.2926829268292683,0.8181818181818181
80,15.8,1.6,43.3,0.0,0.2,14.3,1.2,1.5,79.2,0.4,0.8,1.2,0.6,0.2,0,1.1944444444444444,3.125
80,15.8,1.6,43.3,0.0,0.2,14.3,1.2,1.5,79.2,0.4,0.8,1.2,0.6,0.2,0,1.1944444444444444,3.125
68,12.6,1.5,35.8,0.1,0.7,16.7,0.8,1.0,79.4,0.4,1.1,1.5,0.8,0.0,1,0.951219512195122,1.769230769230769
43,12.1,2.2,55.0,0.0,0.0,0.0,1.0,1.6,64.3,1.5,2.3,3.8,0.3,0.4,0,1.3846153846153848,0.3333333333333333
52,12.0,1.7,43.9,0.0,0.2,10.0,1.2,1.8,62.5,0.2,0.4,0.7,0.4,0.1,1,1.1842105263157896,2.75
47,11.7,1.6,36.9,0.4,1.3,33.3,0.7,1.0,67.3,0.2,0.7,0.9,0.7,0.1,1,1.0,1.5555555555555554
